,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
120,U001,0200721222,GO us,2020-05-05 09:58:40.441406250,2020.0,1930800642.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,25685.07,0-15 Days
121,U001,0200772595,SAFEW corporation,2020-04-18 10:49:37.664062500,2020.0,1930729101.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,10020.14,0-15 Days
122,U001,0200820380,SMITH'S trust,2020-04-15 09:11:20.828125000,2020.0,1930716191.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,48022.97,0-15 Days
123,U001,0200793568,SUPE corporation,2020-04-30 20:32:29.812500000,2020.0,1930779652.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,36623.03,0-15 Days
124,U001,0200706844,WINC corp,2020-04-19 05:46:00.781250000,2020.0,1930732708.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,22644.53,0-15 Days
125,U001,0100043975,JAVA co,2020-03-25 06:50:17.875000000,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,7212.0,0-15 Days
126,U001,0200769623,WAL-MAR llc,2020-04-10 08:00:52.898437500,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,15797.23,0-15 Days
127,U001,0200762301,C&S WH in,2020-03-26 02:29:18.732421875,2020.0,1930630515.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,2018.45,0-15 Days
128,U001,0200769623,WAL-MAR foundation,2020-03-20 08:00:52.898437500,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,14706.98,0-15 Days
129,U001,0200729290,KROGER ,2020-03-20 05:24:55.117187500,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,115494.14,0-15 Days
130,U001,0200769623,WAL-MAR us,2020-05-13 08:00:52.898437500,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1898.9,0-15 Days
131,U001,0200769623,WAL-MAR us,2020-04-22 08:00:52.898437500,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,37684.36,0-15 Days
132,U001,0200705372,FR corporation,2020-03-27 23:00:32.175048828,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,19961.05,0-15 Days
133,U001,0200769623,WAL-MAR llc,2020-04-07 08:00:52.898437500,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11826.09,0-15 Days
134,U001,0200742791,QUI in,2020-03-26 07:33:16.125000000,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,24843.48,0-15 Days
135,U001,0200743996,STATER  corporation,2020-04-15 17:16:08.250000000,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,32224.05,0-15 Days
136,U001,0200769623,WAL-MAR us,2020-04-22 08:00:52.898437500,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,9937.06,0-15 Days
137,U001,0200759878,SA corporation,2020-04-23 03:14:02.314453125,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,12417.47,0-15 Days
138,U001,0200762301,C&S WH us,2020-03-17 02:29:18.732421875,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,4301.57,0-15 Days
139,U001,200769623,WAL-MAR ,2020-05-28 08:00:52.898437500,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,22549.83,0-15 Days
140,U001,0100043936,PAPA JO foundation,2020-03-31 22:37:01.062500000,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,18145.19,0-15 Days
141,U001,0200744019,TARG co,2020-04-24 13:35:57.781250000,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,97776.0,0-15 Days
142,U001,0200794332,COST ,2020-04-17 05:00:09.097656250,2020.0,1930720706.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,31599.18,0-15 Days
143,U001,0200740393,LABAT ,2020-03-22 12:57:00.656250000,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,52645.42,0-15 Days
144,U001,0200769623,WAL-MAR systems,2020-04-05 08:00:52.898437500,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,21113.92,0-15 Days
145,U001,0200762301,C&S WH co,2020-03-12 20:14:36.079101562,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,137768.6,0-15 Days
146,U001,0200759878,SA in,2020-04-20 03:14:02.314453125,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,13548.66,0-15 Days
147,U001,0200759878,SA corporation,2020-05-12 03:14:02.314453125,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,35898.48,0-15 Days
148,U001,0200704858,WAKE llc,2020-04-01 23:20:26.796875000,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,109248.63,0-15 Days
149,U001,0200762301,C&S WH foundation,2020-03-31 02:29:18.732421875,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,7465.1,0-15 Days
150,U001,0200803720,DEC corporation,2020-05-08 07:49:40.531250000,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,4729.18,0-15 Days
151,U001,0200078795,H T H llc,2020-05-19 22:44:20.036621094,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,1412.26,0-15 Days
152,U001,0200519201,KROGE llc,2020-04-12 19:58:38.320312500,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,15477.22,0-15 Days
153,U001,0200744019,TARG corp,2020-04-26 13:35:57.781250000,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,19195.56,0-15 Days
154,U001,0200786288,FAMILY in,2020-04-23 13:15:01.980468750,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,66230.48,0-15 Days
155,U001,0200418007,AM systems,2020-04-20 10:10:43.500000000,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,47393.05,0-15 Days
156,U001,0200466603,SMITH'S systems,2020-04-02 22:06:59.320312500,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,142732.08,0-15 Days
157,CA02,0140106408,WAL-M associates,2020-04-12 17:56:15.187500000,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,6453.369,0-15 Days
158,U001,0200762301,C&S WH in,2020-06-04 02:04:01.640625000,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,7943.13,0-15 Days
159,U001,0200761734,H E BUT associates,2020-03-25 09:58:40.441406250,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,91756.55,0-15 Days
160,U001,0200769623,WAL-MAR foundation,2020-03-24 08:00:52.898437500,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,24282.42,0-15 Days
161,U001,0200769623,WAL-MAR llc,2020-05-04 08:00:52.898437500,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,10903.6,0-15 Days
162,U001,200769623,WAL-MAR us,2020-04-09 08:00:52.898437500,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,51516.27,0-15 Days
163,U001,0200744019,TARG us,2020-05-10 13:35:57.781250000,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,5887.21,0-15 Days
164,U001,0200726979,BJ'S  systems,2020-03-28 10:00:36.976562500,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,14149.02,0-15 Days
165,U001,0200706844,WINC co,2020-04-18 06:29:17.875000000,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,38905.5,0-15 Days
166,U001,0200418007,AM us,2020-05-18 16:00:05.652343750,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,1011.24,0-15 Days
167,U001,0200799367,MCL in,2020-04-16 12:38:41.625000000,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,124605.44,0-15 Days
168,U001,0200772595,SAFEW corporation,2020-04-10 10:49:37.664062500,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,32039.34,0-15 Days
169,U001,0200759878,SA llc,2020-04-11 03:14:02.314453125,2020.0,1930700242.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,50054.82,0-15 Days
170,U001,CCU013,KRAFT F in,2020-04-09 18:16:00.500000000,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,37209.64,31-45 Days
171,U001,0200726979,BJ'S  in,2020-03-25 10:00:36.976562500,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,467.72,0-15 Days
172,U001,0200526831,PERISH associates,2020-04-03 22:06:59.320312500,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,134095.09,0-15 Days
173,U001,0200769623,WAL-MAR llc,2020-05-18 08:00:52.898437500,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,292.94,0-15 Days
174,U001,0100031704,DELHAIZE corp,2020-05-15 01:08:35.394042969,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,92271.69,0-15 Days
175,U001,0200769623,WAL-MAR in,2020-04-03 08:00:52.898437500,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,35023.47,0-15 Days
176,U001,0200020431,DEC systems,2020-03-20 20:45:19.125000000,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,4551.58,0-15 Days
177,U001,0200726979,BJ'S  ,2020-04-17 08:41:29.617187500,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,261.84,0-15 Days
178,U001,0200769623,WAL-MAR foundation,2020-03-31 08:00:52.898437500,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,33837.66,0-15 Days
179,U001,0200729942,SA ,2020-05-03 07:33:16.125000000,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,11696.53,0-15 Days
180,U001,0200705742,DOT systems,2020-05-05 02:24:17.062500000,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,8115.04,0-15 Days
181,U001,0200777735,NASH  co,2020-04-02 22:51:52.468750000,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,152067.79,0-15 Days
182,U001,0200020431,DEC us,2020-03-20 18:57:15.531250000,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3117.84,0-15 Days
183,U001,0200769623,WAL-MAR corp,2020-04-22 08:00:52.898437500,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1898.2,0-15 Days
184,U001,0200759878,SA systems,2020-03-31 03:14:02.314453125,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,17060.17,0-15 Days
185,U001,0100004536,BAS ,2020-04-30 18:17:42.578125000,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,3745.49,0-15 Days
186,U001,0200769623,WAL-MAR corporation,2020-05-27 08:00:52.898437500,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,9163.34,0-15 Days
187,CA02,0140104409,LOB in,2020-04-09 21:28:01.265625000,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,185967.88079999998,0-15 Days
188,U001,0200744019,TARG co,2020-04-04 13:35:57.781250000,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,1183.45,0-15 Days
189,U001,0200769623,WAL-MAR systems,2020-05-09 08:00:52.898437500,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,53859.97,0-15 Days
190,CA02,0140104423,METRO  corp,2020-04-14 04:27:15.718750000,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,35685.4056,0-15 Days
191,U001,0200707822,PUBLI foundation,2020-05-04 03:08:00.984375000,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,61394.52,0-15 Days
192,U001,0200782669,SYGMA systems,2020-03-25 20:32:29.812500000,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,23298.58,0-15 Days
193,U001,0200705742,DOT corporation,2020-04-17 02:24:17.062500000,2020.0,1930660872.0,2020-03-17 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAAW,4041.99,0-15 Days
194,U001,0200769623,WAL-MAR corp,2020-04-06 08:00:52.898437500,2020.0,1930676006.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,14666.28,0-15 Days
195,U001,0200780383,MEIJ foundation,2020-05-22 12:38:41.625000000,2020.0,1930860645.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,108570.13,0-15 Days
196,U001,0100031704,DELHAIZE trust,2020-06-20 14:10:31.113281250,2020.0,1930796146.0,2020-04-17 00:00:00.000000000,2020-06-21 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAGD,16196.66,0-15 Days
197,U001,0200561861,CO llc,2020-04-24 17:03:01.902343750,2020.0,1930774237.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,23448.25,0-15 Days
198,U001,0200761734,H E BUT systems,2020-04-10 09:58:40.441406250,2020.0,1930701257.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,83095.78,0-15 Days
199,U001,0200769623,WAL-MAR co,2020-04-17 07:17:35.789062500,2020.0,1930724889.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,5801.67,0-15 Days
200,U001,0200769623,WAL-MAR us,2020-04-07 08:00:52.898437500,2020.0,1930677295.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11515.66,0-15 Days
201,U001,0200900909,SYSCO in,2020-03-28 21:29:36.281250000,2020.0,1930623159.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,42647.01,0-15 Days
202,U001,200726979,BJ'S  corporation,2020-04-03 10:00:36.976562500,2020.0,1930665005.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,810.96,0-15 Days
203,U001,0200769623,WAL-MAR systems,2020-04-15 08:00:52.898437500,2020.0,1930719358.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,24504.26,0-15 Days
204,U001,0200353024,DECA corporation,2020-05-20 18:57:15.531250000,2020.0,1930875691.0,2020-05-08 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,889.08,0-15 Days
205,U001,0200762950,HAR trust,2020-04-05 09:58:40.441406250,2020.0,1930671888.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,173239.52,0-15 Days
206,U001,0200561861,CO us,2020-04-29 17:03:01.902343750,2020.0,1930764482.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,30316.62,0-15 Days
207,U001,0200744019,TARG in,2020-04-01 13:35:57.781250000,2020.0,1930647824.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17408.37,0-15 Days
208,U001,0200418007,AM foundation,2020-03-31 08:22:39.906250000,2020.0,1930630519.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,840.67,0-15 Days
209,U001,0200762301,C&S WH trust,2020-05-07 02:29:18.732421875,2020.0,1930805217.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAC6,56261.98,0-15 Days
210,U001,0200772670,ASSOCIAT in,2020-04-16 15:36:46.484375000,2020.0,1930723923.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,1655.46,0-15 Days
211,U001,0200769623,WAL-MAR trust,2020-04-06 08:00:52.898437500,2020.0,1930683228.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,41629.12,0-15 Days
212,U001,0200744019,TARG corporation,2020-04-20 12:52:40.687500000,2020.0,1930730322.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,54651.53,0-15 Days
213,U001,0100047382,PETER  corporation,2020-04-05 06:50:17.875000000,2020.0,1930637647.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17733.56,0-15 Days
214,U001,CCU002,KRFT FDS associates,2020-04-25 00:15:48.562500000,2020.0,1930637979.0,2020-03-13 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAG2,10648.32,0-15 Days
215,U001,200706844,WINC llc,2020-05-18 06:29:17.875000000,2020.0,1930842076.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,38169.79,0-15 Days
216,U001,0200762301,C&S WH ,2020-04-19 02:29:18.732421875,2020.0,1930747271.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,3939.0,0-15 Days
217,U001,CCCA02,KRAFT  associates,2020-04-30 16:55:01.250000000,2020.0,1930662684.0,2020-03-18 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAG2,29972.7,0-15 Days
218,U001,0200769623,WAL-MAR in,2020-04-22 08:00:52.898437500,2020.0,1930751769.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,56076.31,0-15 Days
219,U001,200980828,BEN E associates,2020-05-19 00:31:06.441162109,2020.0,1930838209.0,2020-04-29 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAD1,17770.01,0-15 Days
220,U001,0200744019,TARG ,2020-04-25 13:35:57.781250000,2020.0,1930751781.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,58607.34,0-15 Days
221,U001,0200769623,WAL-MAR corp,2020-04-09 08:00:52.898437500,2020.0,1930688185.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,16674.74,0-15 Days
222,U001,0200769623,WAL-MAR co,2020-05-17 07:17:35.789062500,2020.0,1930843169.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,32553.0,0-15 Days
223,CA02,0140106408,WAL-M us,2020-04-28 17:56:15.187500000,2020.0,2960624581.0,2020-04-07 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,65566.5816,0-15 Days
224,U001,200769623,WAL-MAR corp,2020-05-28 08:00:52.898437500,2020.0,1930885491.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,52621.77,0-15 Days
225,U001,0200936373,SUPE corporation,2020-05-10 01:09:46.718750000,2020.0,1930809945.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,88919.61,0-15 Days
226,CA02,0140104285,BUY- corp,2020-04-20 16:53:33.218750000,2020.0,2960624684.0,2020-03-29 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,81100.89,0-15 Days
227,U001,0200152991,JET associates,2020-05-15 18:10:34.722656250,2020.0,1930841854.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,1677.91,0-15 Days
228,U001,0200769623,WAL-MAR systems,2020-05-09 08:00:52.898437500,2020.0,1930819119.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,41628.67,0-15 Days
229,U001,0200762301,C&S WH co,2020-04-18 02:29:18.732421875,2020.0,1930745999.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAC6,6832.47,0-15 Days
